juris_id,ecozone,canfi_genus,a,b,c,k,volmin
QC,6,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,6,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,7,1,0.8877999481,-0.0182264250,2.0196710876,-0.0010000100,5.5000000000
QC,7,2,0.8417809183,-0.0240905300,2.4252882555,-0.0010000100,6.5000000000
QC,7,3,0.9489402967,-0.0119705300,1.2257017700,-0.0465091410,9.0000000000
QC,7,4,1.0338041628,-0.0126513660,0.7861984223,-0.1227213200,6.0000000000
QC,7,6,1.8999999900,-0.0072265410,0.2665096689,-0.9507261020,11.0000000000
QC,7,7,0.9520444362,-0.0102950600,0.8199439641,-0.0531231180,3.5000000000
QC,7,8,0.8877999481,-0.0182264250,2.0196710876,-0.0010000100,5.5000000000
QC,7,9,0.9068175259,-0.0137117670,1.5368607631,-0.0010000100,3.5000000000
QC,7,10,1.0733294438,-0.0079738640,0.7751199051,-0.0785432600,5.0000000000
QC,7,11,0.9558665587,-0.0125442940,1.1889617700,-0.0010000100,2.0000000000
QC,7,12,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,71,0.9520444362,-0.0102950600,0.8199439641,-0.0531231180,3.5000000000
QC,7,72,0.9520444362,-0.0102950600,0.8199439641,-0.0531231180,3.5000000000
QC,7,73,0.9520444362,-0.0102950600,0.8199439641,-0.0531231180,3.5000000000
QC,7,81,0.8877999481,-0.0182264250,2.0196710876,-0.0010000100,5.5000000000
QC,7,121,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,122,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,123,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,124,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,125,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,126,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,127,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,128,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,129,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,130,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,131,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,132,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,133,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,134,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,135,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,136,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,137,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,138,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,139,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,140,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,141,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,142,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,143,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,144,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,145,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,146,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,147,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,148,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,149,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,150,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,151,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,152,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,153,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,154,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,7,155,0.9351258489,-0.0154439990,2.5195325745,-0.0010000100,10.5000000000
QC,8,1,0.8493581091,-0.0185615630,2.0766564051,-0.0043788060,7.5000000000
QC,8,2,0.8704171983,-0.0155211090,1.4519231603,-0.0010000100,3.0000000000
QC,8,3,1.1954021251,-0.0058047020,0.5252518212,-0.2250554940,8.0000000000
QC,8,4,1.2832663734,-0.0071550920,0.4911957499,-0.3249960610,9.0000000000
QC,8,6,0.8507948730,-0.0146670210,1.2562427515,-0.0010000100,2.0000000000
QC,8,7,0.9680865787,-0.0082426070,1.0612034546,-0.0010000100,2.0000000000
QC,8,8,0.8493581091,-0.0185615630,2.0766564051,-0.0043788060,7.5000000000
QC,8,9,0.9011993692,-0.0167444250,2.2701409171,-0.0010000100,8.0000000000
QC,8,10,0.9028788819,-0.0177798500,2.6829869020,-0.0010000100,10.0000000000
QC,8,11,0.9290168033,-0.0122864480,1.0827327503,-0.0010000100,1.5000000000
QC,8,12,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,71,0.9680865787,-0.0082426070,1.0612034546,-0.0010000100,2.0000000000
QC,8,72,0.9680865787,-0.0082426070,1.0612034546,-0.0010000100,2.0000000000
QC,8,73,0.9680865787,-0.0082426070,1.0612034546,-0.0010000100,2.0000000000
QC,8,81,0.8493581091,-0.0185615630,2.0766564051,-0.0043788060,7.5000000000
QC,8,121,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,122,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,123,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,124,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,125,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,126,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,127,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,128,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,129,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,130,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,131,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,132,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,133,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,134,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,135,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,136,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,137,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,138,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,139,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,140,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,141,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,142,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,143,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,144,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,145,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,146,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,147,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,148,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,149,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,150,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,151,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,152,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,153,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,154,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,8,155,1.0116784630,-0.0079424460,0.9092733966,-0.0010000100,1.0000000000
QC,15,1,0.9539127556,-0.0112208490,1.1763508141,-0.0010000100,2.0000000000
QC,15,2,0.6639409934,-0.0617581930,6.6828015695,-0.0010000100,11.0000000000
QC,15,3,0.9359644220,-0.0147573310,1.4918282783,-0.0503392630,12.0000000000
QC,15,4,1.5421994155,-0.0126116890,0.5104521601,-0.6179084830,15.0000000000
QC,15,6,0.8818864587,-0.0148963210,1.4505169390,-0.0010000100,3.0000000000
QC,15,7,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
QC,15,8,0.9539127556,-0.0112208490,1.1763508141,-0.0010000100,2.0000000000
QC,15,9,0.9367664464,-0.0144869270,1.5114493263,-0.0010000100,3.0000000000
QC,15,10,1.0864577362,-0.0118781740,0.7683431700,-0.1374260500,6.5000000000
QC,15,11,0.9148694251,-0.0143181180,0.8196533989,-0.0010000100,
QC,15,12,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,71,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
QC,15,72,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
QC,15,73,0.9253074040,-0.0137577910,0.8179576936,-0.0172280590,1.0000000000
QC,15,81,0.9539127556,-0.0112208490,1.1763508141,-0.0010000100,2.0000000000
QC,15,121,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,122,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,123,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,124,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,125,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,126,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,127,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,128,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,129,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,130,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,131,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,132,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,133,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,134,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,135,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,136,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,137,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,138,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,139,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,140,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,141,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,142,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,143,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,144,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,145,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,146,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,147,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,148,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,149,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,150,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,151,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,152,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,153,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,154,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
QC,15,155,0.9148014695,-0.0189013040,2.7306686686,-0.0010000100,10.0000000000
SK,5,1,0.8684221036,-0.0210358380,3.5988626446,-0.0100425870,20.0000000000
SK,5,2,0.9383320028,-0.0271684670,8.6766479965,-0.0001000100,26.5000000000
SK,5,3,0.8676967281,-0.0256354200,4.9782991449,-0.0226153240,28.0000000000
SK,5,6,0.7307764340,-0.0290429770,9.6398095675,-0.0001000100,29.0000000000
SK,5,9,1.0999999900,-0.0088986380,1.9514321513,-0.0001000100,8.0000000000
SK,5,10,0.7095459501,-0.1020137040,74.9999999900,-0.0001000100,26.0000000000
SK,5,11,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,12,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,121,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,122,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,123,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,124,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,125,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,126,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,127,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,128,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,129,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,130,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,131,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,132,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,133,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,134,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,135,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,136,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,137,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,138,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,139,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,140,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,141,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,142,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,143,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,144,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,145,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,146,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,147,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,148,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,149,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,150,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,151,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,152,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,153,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,154,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,5,155,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,1,0.8684221036,-0.0210358380,3.5988626446,-0.0100425870,20.0000000000
SK,6,2,0.9383320028,-0.0271684670,8.6766479965,-0.0001000100,26.5000000000
SK,6,3,0.8676967281,-0.0256354200,4.9782991449,-0.0226153240,28.0000000000
SK,6,6,0.7307764340,-0.0290429770,9.6398095675,-0.0001000100,29.0000000000
SK,6,7,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,6,9,1.0999999900,-0.0088986380,1.9514321513,-0.0001000100,8.0000000000
SK,6,10,0.7095459501,-0.1020137040,74.9999999900,-0.0001000100,26.0000000000
SK,6,11,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,12,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,71,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,6,72,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,6,73,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,6,121,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,122,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,123,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,124,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,125,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,126,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,127,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,128,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,129,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,130,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,131,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,132,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,133,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,134,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,135,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,136,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,137,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,138,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,139,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,140,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,141,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,142,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,143,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,144,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,145,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,146,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,147,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,148,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,149,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,150,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,151,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,152,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,153,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,154,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,6,155,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,1,0.7970220346,-0.0224955920,2.8068126412,-0.0001000100,7.5000000000
SK,9,2,0.8630537265,-0.0293276440,3.7420736458,-0.0656341860,25.0000000000
SK,9,3,0.8676967281,-0.0256354200,4.9782991449,-0.0226153240,28.0000000000
SK,9,6,1.0556350563,-0.0133466330,1.1385817163,-0.2672686050,27.5000000000
SK,9,7,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,9,9,0.8796322220,-0.0162707460,0.9418165808,-0.0422470310,3.0000000000
SK,9,10,0.7095459501,-0.1020137040,74.9999999900,-0.0001000100,26.0000000000
SK,9,11,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,12,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,71,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,9,72,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,9,73,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,9,121,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,122,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,123,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,124,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,125,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,126,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,127,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,128,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,129,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,130,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,131,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,132,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,133,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,134,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,135,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,136,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,137,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,138,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,139,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,140,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,141,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,142,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,143,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,144,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,145,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,146,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,147,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,148,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,149,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,150,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,151,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,152,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,153,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,154,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,9,155,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,10,1,0.7970220346,-0.0224955920,2.8068126412,-0.0001000100,7.5000000000
SK,10,2,0.8630537265,-0.0293276440,3.7420736458,-0.0656341860,25.0000000000
SK,10,3,0.8676967281,-0.0256354200,4.9782991449,-0.0226153240,28.0000000000
SK,10,6,1.0556350563,-0.0133466330,1.1385817163,-0.2672686050,27.5000000000
SK,10,7,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,10,9,0.8796322220,-0.0162707460,0.9418165808,-0.0422470310,3.0000000000
SK,10,10,0.7095459501,-0.1020137040,74.9999999900,-0.0001000100,26.0000000000
SK,10,12,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,10,71,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,10,72,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,10,73,1.0999999900,-0.0540927480,74.9999999900,-0.4033191630,80.0000000000
SK,10,121,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,10,122,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
SK,10,123,0.8572270625,-0.0171035760,1.7178276120,-0.0228574750,9.5000000000
