juris_id,ecozone,canfi_species,genus,species,variety,vol_min,vol_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
QC,5,209,PINU,RES,,8.5900000000,506.8000000100,0.6275127003,0.0771741113,0.1485535818,0.1467596066,0.7279121974,0.0760525356,0.1194916664,0.0765436005
QC,5,302,ABIE,BAL,,0.2800000000,411.8100000000,0.6121785413,0.1087131913,0.1240446596,0.1550636078,0.6656899438,0.1157085068,0.1464948298,0.0721067196
QC,5,304,ABIE,LAS,,0.2800000000,411.8100000000,0.6121785413,0.1087131913,0.1240446596,0.1550636078,0.6656899438,0.1157085068,0.1464948298,0.0721067196
QC,5,401,TSUG,CAN,,2.4300000000,577.7700000000,0.6201947629,0.1273775720,0.1411295553,0.1112981099,0.6693477288,0.1146929193,0.1678670453,0.0480923066
QC,5,602,LARI,LAR,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
QC,5,605,LARI,KAE,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
QC,5,701,THUJ,OCC,,0.4400000000,498.3700000000,0.6235485281,0.0942250410,0.1428737162,0.1393527147,0.6595483619,0.0919272703,0.1679626293,0.0805617386
QC,5,801,JUNI,VIR,,0.4400000000,498.3700000000,0.6235485281,0.0942250410,0.1428737162,0.1393527147,0.6595483619,0.0919272703,0.1679626293,0.0805617386
QC,5,1100,GENC,SPP,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,5,1150,UNKN,SPP,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,5,1200,POPU,SPP,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
QC,5,1201,POPU,TRE,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
QC,5,1203,POPU,BAL,,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,5,1203,POPU,BAL,BAL,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,5,1211,POPU,BAL,GRA,0.3200000000,620.1799999900,0.6489052870,0.1442275354,0.1285052044,0.0783619732,0.7200572500,0.1387388128,0.1210907375,0.0201131997
QC,5,1301,BETU,ALL,,0.5300000000,425.8800000000,0.6171503971,0.0928486111,0.2223861519,0.0676148399,0.6226929539,0.0874310501,0.2596905938,0.0301854022
QC,5,1303,BETU,PAP,PAP,0.3600000000,423.3700000000,0.6710249415,0.1098835414,0.1366128099,0.0824787071,0.6980894126,0.1173494703,0.1474792384,0.0370818788
QC,5,1303,BETU,PAP,,0.3600000000,423.3700000000,0.6710249415,0.1098835414,0.1366128099,0.0824787071,0.6980894126,0.1173494703,0.1474792384,0.0370818788
QC,5,1400,ACER,SPP,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,5,1401,ACER,SAH,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,5,1405,ACER,RUB,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
QC,5,1550,GENH,SPP,,0.2800000000,496.3300000100,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
QC,6,100,PICE,SPP,,0.2400000000,444.7799999900,0.6017007189,0.0956487153,0.1279287333,0.1747218325,0.7183741493,0.0988340078,0.1092674145,0.0735244284
QC,6,101,PICE,MAR,,0.2400000000,444.7799999900,0.6017007189,0.0956487153,0.1279287333,0.1747218325,0.7183741493,0.0988340078,0.1092674145,0.0735244284
QC,6,102,PICE,RUB,,0.4200000000,368.6100000000,0.6569213314,0.1032495504,0.1465809290,0.0932481893,0.6783280264,0.0895143707,0.1658607102,0.0662968927
QC,6,103,PICE,ABI,,0.4200000000,368.6100000000,0.6569213314,0.1032495504,0.1465809290,0.0932481893,0.6783280264,0.0895143707,0.1658607102,0.0662968927
QC,6,105,PICE,GLA,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,6,107,PICE,MAR,RUB,0.4200000000,368.6100000000,0.6569213314,0.1032495504,0.1465809290,0.0932481893,0.6783280264,0.0895143707,0.1658607102,0.0662968927
QC,6,200,PINU,SPP,,0.2500000000,395.4499999900,0.6857064996,0.0841083063,0.1240757094,0.1061094847,0.7593811422,0.0809668030,0.1058938524,0.0537582024
QC,6,202,PINU,STR,,1.2300000000,835.8600000100,0.6123853201,0.1028727212,0.1240063876,0.1607355710,0.7068775466,0.0989365108,0.1399943722,0.0541915704
QC,6,203,PINU,BAN,,0.2500000000,395.4499999900,0.6857064996,0.0841083063,0.1240757094,0.1061094847,0.7593811422,0.0809668030,0.1058938524,0.0537582024
QC,6,209,PINU,RES,,8.5900000000,506.8000000100,0.6275127003,0.0771741113,0.1485535818,0.1467596066,0.7279121974,0.0760525356,0.1194916664,0.0765436005
QC,6,211,PINU,SYL,,8.5900000000,506.8000000100,0.6275127003,0.0771741113,0.1485535818,0.1467596066,0.7279121974,0.0760525356,0.1194916664,0.0765436005
QC,6,302,ABIE,BAL,,0.2800000000,411.8100000000,0.6121785413,0.1087131913,0.1240446596,0.1550636078,0.6656899438,0.1157085068,0.1464948298,0.0721067196
QC,6,304,ABIE,LAS,,0.2800000000,411.8100000000,0.6121785413,0.1087131913,0.1240446596,0.1550636078,0.6656899438,0.1157085068,0.1464948298,0.0721067196
QC,6,401,TSUG,CAN,,2.4300000000,577.7700000000,0.6201947629,0.1273775720,0.1411295553,0.1112981099,0.6693477288,0.1146929193,0.1678670453,0.0480923066
QC,6,602,LARI,LAR,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
QC,6,605,LARI,KAE,,0.3200000000,263.1599999900,0.6603862053,0.0916117717,0.1387373808,0.1092646422,0.7337179425,0.0828347542,0.1243521527,0.0590951505
QC,6,701,THUJ,OCC,,0.4400000000,498.3700000000,0.6235485281,0.0942250410,0.1428737162,0.1393527147,0.6595483619,0.0919272703,0.1679626293,0.0805617386
QC,6,801,JUNI,VIR,,0.4400000000,498.3700000000,0.6235485281,0.0942250410,0.1428737162,0.1393527147,0.6595483619,0.0919272703,0.1679626293,0.0805617386
QC,6,1100,GENC,SPP,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,6,1150,UNKN,SPP,,0.2900000000,366.9400000000,0.5949767252,0.0927878986,0.1234947601,0.1887406161,0.6804364639,0.0999341376,0.1352402989,0.0843890996
QC,6,1200,POPU,SPP,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
QC,6,1201,POPU,TRE,,0.3200000000,576.6300000100,0.6485752953,0.1447953902,0.1276008238,0.0790284907,0.7198912560,0.1414985664,0.1155644435,0.0230457341
QC,6,1203,POPU,BAL,,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,6,1203,POPU,BAL,BAL,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,6,1205,POPU,DEL,,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,6,1205,POPU,DEL,DEL,1.1100000000,620.1799999900,0.6457080747,0.1580508128,0.1491918996,0.0470492129,0.7207401355,0.1126784549,0.1478451257,0.0187362839
QC,6,1206,POPU,GRA,,3.6100000000,558.1800000000,0.6497708264,0.1736630145,0.1030920311,0.0734741281,0.7178573908,0.1372802905,0.1240556089,0.0208067098
QC,6,1211,POPU,BAL,GRA,0.3200000000,620.1799999900,0.6489052870,0.1442275354,0.1285052044,0.0783619732,0.7200572500,0.1387388128,0.1210907375,0.0201131997
QC,6,1301,BETU,ALL,,0.5300000000,425.8800000000,0.6171503971,0.0928486111,0.2223861519,0.0676148399,0.6226929539,0.0874310501,0.2596905938,0.0301854022
QC,6,1303,BETU,PAP,,0.3600000000,423.3700000000,0.6710249415,0.1098835414,0.1366128099,0.0824787071,0.6980894126,0.1173494703,0.1474792384,0.0370818788
QC,6,1303,BETU,PAP,PAP,0.3600000000,423.3700000000,0.6710249415,0.1098835414,0.1366128099,0.0824787071,0.6980894126,0.1173494703,0.1474792384,0.0370818788
QC,6,1304,BETU,POP,,1.5700000000,83.6199999920,0.7334888690,0.1188643464,0.1067469035,0.0408998811,0.7304857482,0.1165651776,0.1143614082,0.0385876660
QC,6,1400,ACER,SPP,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,6,1401,ACER,SAH,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,6,1405,ACER,RUB,,0.4800000000,362.2800000000,0.6699106364,0.1032952406,0.1577359175,0.0690582055,0.6856003590,0.0910521635,0.1899156179,0.0334318596
QC,6,1406,ACER,SAC,,0.4400000000,509.0900000000,0.6524618457,0.0961732080,0.1885629784,0.0628019679,0.6801522412,0.0742558946,0.2299620339,0.0156298303
QC,6,1410,ACER,PEN,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
QC,6,1411,ACER,SPI,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
QC,6,1550,GENH,SPP,,0.2800000000,496.3300000100,0.7085357217,0.1025737024,0.0898738425,0.0990167334,0.7075142464,0.0681200532,0.2059357898,0.0184299106
QC,6,1601,CARY,COR,,32.4899999950,205.7700000000,0.6643198509,0.1020533667,0.1941183045,0.0395084779,0.6491499531,0.0912866465,0.2208791769,0.0386842235
QC,6,1701,JUGL,CIN,,105.2100000100,278.2800000000,0.6300038909,0.0895280270,0.2378522826,0.0426157995,0.5519419365,0.0647112926,0.3572214610,0.0261253098
QC,6,1702,JUGL,NIG,,105.2100000100,278.2800000000,0.6300038909,0.0895280270,0.2378522826,0.0426157995,0.5519419365,0.0647112926,0.3572214610,0.0261253098
QC,6,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,6,1803,ALNU,VIR,CRI,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,6,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,6,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,6,1900,OSTR,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,6,1900,OSTR,VIR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,6,1950,CARP,CAR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,6,1950,CARP,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,6,2000,FAGU,GRA,,1.6400000000,496.3300000100,0.6935645584,0.0760420227,0.1831245749,0.0472688440,0.6991057922,0.0592815297,0.2234458338,0.0181668444
QC,6,2101,QUER,ALB,,8.8000000000,377.2000000000,0.6841454444,0.1337405452,0.1259865315,0.0561274790,0.6684558523,0.0841824962,0.2213833597,0.0259782919
QC,6,2102,QUER,BIC,,8.8000000000,377.2000000000,0.6841454444,0.1337405452,0.1259865315,0.0561274790,0.6684558523,0.0841824962,0.2213833597,0.0259782919
QC,6,2104,QUER,MAC,,8.8000000000,377.2000000000,0.6841454444,0.1337405452,0.1259865315,0.0561274790,0.6684558523,0.0841824962,0.2213833597,0.0259782919
QC,6,2108,QUER,RUB,,8.8000000000,377.2000000000,0.6841454444,0.1337405452,0.1259865315,0.0561274790,0.6684558523,0.0841824962,0.2213833597,0.0259782919
QC,6,2200,ULMU,SPP,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,6,2201,ULMU,AME,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,6,2202,ULMU,RUB,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,6,2203,ULMU,THO,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,6,2801,PRUN,SER,,1.6700000000,240.9200000000,0.7203375397,0.1067742792,0.1391180385,0.0337701426,0.6709821580,0.0921798039,0.2163788808,0.0204591574
QC,6,2802,PRUN,PEN,,0.4300000000,117.7800000000,0.7437804472,0.0320890839,0.1277915860,0.0963388830,0.6911049483,0.0691831736,0.1724036018,0.0673082762
QC,6,2804,PRUN,VIR,,0.4300000000,117.7800000000,0.7437804472,0.0320890839,0.1277915860,0.0963388830,0.6911049483,0.0691831736,0.1724036018,0.0673082762
QC,6,2804,PRUN,VIR,VIR,0.4300000000,117.7800000000,0.7437804472,0.0320890839,0.1277915860,0.0963388830,0.6911049483,0.0691831736,0.1724036018,0.0673082762
QC,6,3000,TILI,AME,,5.9100000000,463.3400000000,0.6588444490,0.1421433636,0.1521961559,0.0468160315,0.6932394626,0.1136290785,0.1719731891,0.0211582698
QC,6,3400,FRAX,SPP,,2.0800000000,384.3700000000,0.7264839743,0.1236426699,0.1084093653,0.0414639905,0.7375998318,0.0953795326,0.1376157395,0.0294048961
QC,6,3401,FRAX,AME,,11.3100000000,296.2100000000,0.6948301553,0.1080640042,0.1571381323,0.0399677082,0.6788436432,0.0884578182,0.2119073422,0.0207911964
QC,6,3402,FRAX,NIG,,2.0800000000,384.3700000000,0.7264839743,0.1236426699,0.1084093653,0.0414639905,0.7375998318,0.0953795326,0.1376157395,0.0294048961
QC,6,3403,FRAX,PEN,,2.0800000000,384.3700000000,0.7264839743,0.1236426699,0.1084093653,0.0414639905,0.7375998318,0.0953795326,0.1376157395,0.0294048961
QC,6,3500,SALI,SPP,,0.3500000000,121.3900000000,0.6531330064,0.1602803703,0.1293180586,0.0572685647,0.6938176942,0.1449959396,0.1236591789,0.0375271872
QC,6,3506,SALI,BEB,,0.3500000000,121.3900000000,0.6531330064,0.1602803703,0.1293180586,0.0572685647,0.6938176942,0.1449959396,0.1236591789,0.0375271872
QC,6,3910,CRAT,SPP,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,6,3930,MALU,COR,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,6,3930,MALU,FUS,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,6,3930,MALU,SPP,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,6,3960,SORB,SPP,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,6,3961,SORB,AME,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,6,3962,SORB,DEC,,0.4700000000,139.0900000000,0.7615166808,0.0340799947,0.1280163364,0.0763869881,0.6927974133,0.0756578122,0.1656039253,0.0659408492
QC,7,100,PICE,SPP,,0.2400000000,325.3100000100,0.5441967045,0.0863453314,0.2095136562,0.1599443079,0.6539450423,0.0955966492,0.1616203148,0.0888379937
QC,7,101,PICE,MAR,,0.2400000000,325.3100000100,0.5441967045,0.0863453314,0.2095136562,0.1599443079,0.6539450423,0.0955966492,0.1616203148,0.0888379937
QC,7,102,PICE,RUB,,0.4200000000,501.7300000000,0.6548059004,0.1362425282,0.1087895484,0.1001620231,0.6870239816,0.0921475806,0.1589965067,0.0618319310
QC,7,103,PICE,ABI,,0.3700000000,328.7000000000,0.7679824186,0.0945129389,0.0867120247,0.0507926179,0.6308544266,0.0809603717,0.1780120592,0.1101731424
QC,7,105,PICE,GLA,,0.2900000000,390.9399999900,0.5819078675,0.0842499777,0.1998657283,0.1339764265,0.6658812439,0.0969245167,0.1613852915,0.0758089478
QC,7,107,PICE,MAR,RUB,0.4200000000,501.7300000000,0.6548059004,0.1362425282,0.1087895484,0.1001620231,0.6870239816,0.0921475806,0.1589965067,0.0618319310
QC,7,200,PINU,SPP,,1.2699999975,219.5700000200,0.7405648751,0.0934798990,0.1218571303,0.0440980956,0.6932385430,0.0665277249,0.1626133523,0.0776203798
QC,7,202,PINU,STR,,21.3000000000,454.2200000000,0.6669220649,0.0963197508,0.1646549509,0.0721032334,0.6820610238,0.0910642651,0.1764272529,0.0504474582
QC,7,203,PINU,BAN,,1.2699999975,219.5700000200,0.7405648751,0.0934798990,0.1218571303,0.0440980956,0.6932385430,0.0665277249,0.1626133523,0.0776203798
QC,7,209,PINU,RES,,3.6800000000,294.1200000000,0.7296040598,0.0589211091,0.1278767213,0.0835981098,0.7679610622,0.0801295791,0.1015412165,0.0503681423
QC,7,211,PINU,SYL,,3.6800000000,294.1200000000,0.7296040598,0.0589211091,0.1278767213,0.0835981098,0.7679610622,0.0801295791,0.1015412165,0.0503681423
QC,7,302,ABIE,BAL,,0.3000000000,395.4500000000,0.6324789112,0.1274911739,0.1400768845,0.0999530304,0.6787443055,0.1112019552,0.1451177923,0.0649359471
QC,7,304,ABIE,LAS,,0.3000000000,395.4500000000,0.6324789112,0.1274911739,0.1400768845,0.0999530304,0.6787443055,0.1112019552,0.1451177923,0.0649359471
QC,7,401,TSUG,CAN,,3.7000000000,421.9600000000,0.6246733720,0.1003456158,0.1877874334,0.0871935788,0.6713650881,0.0982123366,0.1734017337,0.0570208416
QC,7,602,LARI,LAR,,2.1100000000,328.3100000100,0.6767514175,0.0949987211,0.1805329818,0.0477168796,0.7440641790,0.0857678192,0.1316273676,0.0385406342
QC,7,605,LARI,KAE,,2.1100000000,328.3100000100,0.6767514175,0.0949987211,0.1805329818,0.0477168796,0.7440641790,0.0857678192,0.1316273676,0.0385406342
QC,7,701,THUJ,OCC,,0.4300000000,543.3000000000,0.6232414697,0.1153657989,0.1517705349,0.1096221966,0.6938965114,0.1037848460,0.1244293764,0.0778892663
QC,7,801,JUNI,VIR,,0.4300000000,543.3000000000,0.6232414697,0.1153657989,0.1517705349,0.1096221966,0.6938965114,0.1037848460,0.1244293764,0.0778892663
QC,7,1100,GENC,SPP,,0.2900000000,390.9399999900,0.5819078675,0.0842499777,0.1998657283,0.1339764265,0.6658812439,0.0969245167,0.1613852915,0.0758089478
QC,7,1150,UNKN,SPP,,0.2900000000,390.9399999900,0.5819078675,0.0842499777,0.1998657283,0.1339764265,0.6658812439,0.0969245167,0.1613852915,0.0758089478
QC,7,1200,POPU,SPP,,0.4500000000,552.8400000000,0.6680872690,0.1541224891,0.1358853908,0.0419048511,0.6476704953,0.1259159261,0.2019856374,0.0244279412
QC,7,1201,POPU,TRE,,0.4500000000,552.8400000000,0.6680872690,0.1541224891,0.1358853908,0.0419048511,0.6476704953,0.1259159261,0.2019856374,0.0244279412
QC,7,1203,POPU,BAL,,0.4300000000,476.3600000100,0.6631483680,0.1679704729,0.1166466985,0.0522344607,0.6908117495,0.1237781076,0.1542483781,0.0311617649
QC,7,1203,POPU,BAL,BAL,0.4300000000,476.3600000100,0.6631483680,0.1679704729,0.1166466985,0.0522344607,0.6908117495,0.1237781076,0.1542483781,0.0311617649
QC,7,1205,POPU,DEL,,0.4300000000,476.3600000100,0.6631483680,0.1679704729,0.1166466985,0.0522344607,0.6908117495,0.1237781076,0.1542483781,0.0311617649
QC,7,1205,POPU,DEL,DEL,0.4300000000,476.3600000100,0.6631483680,0.1679704729,0.1166466985,0.0522344607,0.6908117495,0.1237781076,0.1542483781,0.0311617649
QC,7,1206,POPU,GRA,,1.0100000000,510.4900000000,0.6364873430,0.1776618784,0.0909875716,0.0948632070,0.7040341763,0.1331421030,0.1315227609,0.0313009599
QC,7,1211,POPU,BAL,GRA,0.4300000000,552.8400000000,0.6712425273,0.1558480258,0.1284600782,0.0444493687,0.6643205019,0.1261966218,0.1837966976,0.0256861787
QC,7,1301,BETU,ALL,,0.4300000000,416.7600000000,0.5809175540,0.0923527217,0.2712602329,0.0554694913,0.6569987753,0.0940119064,0.2232867542,0.0257025641
QC,7,1303,BETU,PAP,,0.3300000000,331.4000000000,0.6513144688,0.1053000416,0.1894996587,0.0538858310,0.6608159904,0.1016592197,0.2015504198,0.0359743701
QC,7,1303,BETU,PAP,PAP,0.3300000000,331.4000000000,0.6513144688,0.1053000416,0.1894996587,0.0538858310,0.6608159904,0.1016592197,0.2015504198,0.0359743701
QC,7,1304,BETU,POP,,0.9500000000,134.3900000000,0.7011166597,0.1175014726,0.1488764794,0.0325053883,0.6964381155,0.1128063338,0.1565499487,0.0342056021
QC,7,1400,ACER,SPP,,0.4900000000,553.6200000000,0.6062833481,0.0851565275,0.2449938957,0.0635662287,0.7457251828,0.0991096662,0.1434831403,0.0116820107
QC,7,1401,ACER,SAH,,0.4900000000,553.6200000000,0.6062833481,0.0851565275,0.2449938957,0.0635662287,0.7457251828,0.0991096662,0.1434831403,0.0116820107
QC,7,1405,ACER,RUB,,0.2700000000,637.2100000000,0.6612188133,0.1217081342,0.1622812835,0.0547917690,0.7135629174,0.0812587626,0.1822574859,0.0229208341
QC,7,1406,ACER,SAC,,0.4900000000,553.6200000000,0.6062833481,0.0851565275,0.2449938957,0.0635662287,0.7457251828,0.0991096662,0.1434831403,0.0116820107
QC,7,1410,ACER,PEN,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
QC,7,1411,ACER,SPI,,0.9500000000,45.7000000000,0.6529200774,0.1079262735,0.2007606673,0.0383929818,0.6760611358,0.1006408440,0.1675228008,0.0557752194
QC,7,1550,GENH,SPP,,0.3400000000,386.1700000000,0.7050380173,0.0774949109,0.1280487279,0.0894183439,0.7260733402,0.0673820675,0.1923186414,0.0142259509
QC,7,1701,JUGL,CIN,,105.2100000100,278.2800000000,0.6300038909,0.0895280270,0.2378522826,0.0426157995,0.5519419365,0.0647112926,0.3572214610,0.0261253098
QC,7,1702,JUGL,NIG,,105.2100000100,278.2800000000,0.6300038909,0.0895280270,0.2378522826,0.0426157995,0.5519419365,0.0647112926,0.3572214610,0.0261253098
QC,7,1800,ALNU,SPP,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,7,1803,ALNU,VIR,CRI,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,7,1805,ALNU,INC,,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,7,1805,ALNU,INC,RUG,1.9900000000,25.3000000000,0.7681830845,0.0696568459,0.1194294767,0.0427305929,0.7724910415,0.0503435524,0.1143445909,0.0628208152
QC,7,1900,OSTR,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,7,1900,OSTR,VIR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,7,1950,CARP,CAR,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,7,1950,CARP,SPP,,0.2800000000,187.4799999800,0.6762386505,0.1149219252,0.1521494562,0.0566899682,0.6465693623,0.0886836945,0.2256588539,0.0390880893
QC,7,2000,FAGU,GRA,,0.5300000000,283.9500000000,0.6730262000,0.0557339954,0.2309377133,0.0403020913,0.7039753799,0.0645521455,0.2121028886,0.0193695860
QC,7,2108,QUER,RUB,,8.8000000000,377.2000000000,0.6841454444,0.1337405452,0.1259865315,0.0561274790,0.6684558523,0.0841824962,0.2213833597,0.0259782919
QC,7,2200,ULMU,SPP,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,7,2201,ULMU,AME,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,7,2202,ULMU,RUB,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,7,2203,ULMU,THO,,4.4900000025,136.2300000000,0.6901559284,0.0955488788,0.1663771146,0.0479180782,0.7028262550,0.1002857383,0.1629685608,0.0339194458
QC,7,2801,PRUN,SER,,2.4700000000,197.9100000000,0.6982786201,0.1247163680,0.1353940525,0.0416109594,0.6859531782,0.0900756151,0.1907380381,0.0332331686
QC,7,2802,PRUN,PEN,,0.5200000000,119.2099999900,0.7281675306,0.0494907143,0.1362827260,0.0860590291,0.7133999855,0.0785816901,0.1418502716,0.0661680529
QC,7,2804,PRUN,VIR,VIR,0.5200000000,119.2099999900,0.7281675306,0.0494907143,0.1362827260,0.0860590291,0.7133999855,0.0785816901,0.1418502716,0.0661680529
QC,7,2804,PRUN,VIR,,0.5200000000,119.2099999900,0.7281675306,0.0494907143,0.1362827260,0.0860590291,0.7133999855,0.0785816901,0.1418502716,0.0661680529
QC,7,3000,TILI,AME,,5.9100000000,463.3400000000,0.6588444490,0.1421433636,0.1521961559,0.0468160315,0.6932394626,0.1136290785,0.1719731891,0.0211582698
